datetime,type,elevation,treatment,plot,temperature,flux_best,tier,par,site,latitude,longitude,plot_id,burn_year,date,year,aspect,season,location
,nee,3120.3,c,2,23.97064516,0.890964635,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,23.9251087,0.675866431,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,23.89966667,0.504692428,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,23.88706522,0.725473259,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,23.96827957,2.323450761,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,24.08155556,1.389654928,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,24.35777778,1.020978627,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,24.56858696,-1.837019949,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3123.3,c,4,24.12104167,0.724675405,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3123.3,c,4,23.97688889,1.65578439,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3123.3,c,4,23.87758242,1.204444488,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3123.3,c,4,23.80655172,0.860845059,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,23.40827957,0.54651967,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,22.95576087,0.231531976,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,22.28084337,-0.043471455,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,21.94835294,-0.110985154,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,reco,3118,c,1,23.91310345,-3.656291454,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,reco,3120.3,c,2,23.8975,-3.423756427,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,reco,3121,c,3,24.62468085,-4.01544136,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,reco,3123.3,c,4,23.7,-1.834301841,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,reco,3125,c,5,21.50880435,-2.162156689,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-04-12,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,18.55404494,6.551172411,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,19.22411111,5.481419907,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,19.95824176,1.283785026,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,21.61377778,2.083632654,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,23.70942529,5.743900196,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,24.30088889,4.898450474,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,24.89897727,5.971439017,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,25.48166667,2.637119816,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,27.46857143,6.37199764,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,28.01579545,5.299434092,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,28.62120879,3.556878069,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,29.16527027,2.675899449,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3123.3,c,4,33.90293478,4.064700222,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,31.07738636,3.927864517,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,31.44326316,3.57965343,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,31.88602151,3.020893983,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,32.29684783,1.729837292,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3118,c,1,22.42913978,-2.353735737,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3120.3,c,2,26.23114943,-0.894957256,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3121,c,3,30.04107527,-3.099855393,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3123.3,c,4,34.19349398,-2.133683411,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,reco,3125,c,5,32.86406593,-2.27885225,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-07-13,2019,,not_part_of_the_dataset,Peru
,nee,3118,c,1,32.78601852,5.833120135,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,34.50968085,4.348433616,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3121,c,3,36.72065934,6.137268529,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3123.3,c,4,37.52307692,2.877029941,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3125,c,5,37.58704545,4.143277647,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3118,c,1,33.29067416,-5.080646416,Peru_2019,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3120.3,c,2,36.46968421,-2.342788618,Peru_2019,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3121,c,3,36.89053763,-4.413698533,Peru_2019,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3123.3,c,4,37.6487234,-3.524052383,Peru_2019,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,reco,3125,c,5,37.475,-4.416053181,Peru_2019,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2019-11-26,2019,,not_part_of_the_dataset,Peru
,nee,3444.1,b,1,,2.350513692,Peru_2020,,ACJ,-13.169344,-71.634001,PE_ACJ_B_1,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3444.2,b,2,,2.210812165,Peru_2020,,ACJ,-13.169347,-71.634004,PE_ACJ_B_2,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3446.3,b,3,,2.637356647,Peru_2020,,ACJ,-13.169447,-71.634022,PE_ACJ_B_3,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3447.3,b,4,,0.910590348,Peru_2020,,ACJ,-13.169483,-71.634032,PE_ACJ_B_4,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3447.7,b,5,,1.398148193,Peru_2020,,ACJ,-13.169548,-71.63403,PE_ACJ_B_5,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3444.1,b,1,,-2.01454588,Peru_2020,,ACJ,-13.169344,-71.634001,PE_ACJ_B_1,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3444.2,b,2,,-5.45337639,Peru_2020,,ACJ,-13.169347,-71.634004,PE_ACJ_B_2,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3446.3,b,3,,-3.872793568,Peru_2020,,ACJ,-13.169447,-71.634022,PE_ACJ_B_3,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3447.3,b,4,,-3.269358987,Peru_2020,,ACJ,-13.169483,-71.634032,PE_ACJ_B_4,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3447.7,b,5,,-2.114411647,Peru_2020,,ACJ,-13.169548,-71.63403,PE_ACJ_B_5,2005,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3487.4,c,1,,9.335303306,Peru_2020,,ACJ,-13.176034,-71.628828,PE_ACJ_C_1,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3487.7,c,2,,2.597713032,Peru_2020,,ACJ,-13.1761,-71.628834,PE_ACJ_C_2,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3487.7,c,2,,3.188254587,Peru_2020,,ACJ,-13.1761,-71.628834,PE_ACJ_C_2,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3487.7,c,2,,6.379597971,Peru_2020,,ACJ,-13.1761,-71.628834,PE_ACJ_C_2,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3487.7,c,2,,3.818444409,Peru_2020,,ACJ,-13.1761,-71.628834,PE_ACJ_C_2,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3489,c,3,,4.719712636,Peru_2020,,ACJ,-13.176134,-71.628834,PE_ACJ_C_3,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3490,c,4,,0.280683403,Peru_2020,,ACJ,-13.176195,-71.628844,PE_ACJ_C_4,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3492.4,c,5,,1.160271671,Peru_2020,,ACJ,-13.176252,-71.628819,PE_ACJ_C_5,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3487.4,c,1,,-1.092263149,Peru_2020,,ACJ,-13.176034,-71.628828,PE_ACJ_C_1,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3487.7,c,2,,-3.305888467,Peru_2020,,ACJ,-13.1761,-71.628834,PE_ACJ_C_2,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3489,c,3,,-4.182576588,Peru_2020,,ACJ,-13.176134,-71.628834,PE_ACJ_C_3,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3490,c,4,,-1.480751472,Peru_2020,,ACJ,-13.176195,-71.628844,PE_ACJ_C_4,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3492.4,c,5,,-3.290167162,Peru_2020,,ACJ,-13.176252,-71.628819,PE_ACJ_C_5,,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3400,nb,1,,8.035854328,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_1,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3400,nb,2,,6.560557042,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_2,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3400,nb,3,,5.924121527,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_3,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3400,nb,4,,7.792380209,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_4,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3400,nb,5,,12.27040368,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_5,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3400,nb,1,,-2.802400069,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_1,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3400,nb,2,,-1.627775187,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_2,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3400,nb,3,,-7.176695487,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_3,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3400,nb,4,,-5.907002712,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_4,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,reco,3400,nb,5,,-1.586615252,Peru_2020,,ACJ,-13.167796,-71.632551,PE_ACJ_NB_5,2019,2020-03-14,2020,,not_part_of_the_dataset,Peru
,nee,3882.9,b,1,,6.987420795,Peru_2020,,QUE,-13.213786,-71.619294,PE_QUE_B_1,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,nee,3884.3,b,2,,3.903225022,Peru_2020,,QUE,-13.213841,-71.619348,PE_QUE_B_2,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,nee,3890,b,3,,4.720195337,Peru_2020,,QUE,-13.214201,-71.619384,PE_QUE_B_3,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,nee,3889.8,b,4,,2.356044612,Peru_2020,,QUE,-13.214146,-71.619396,PE_QUE_B_4,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,nee,3893.1,b,5,,4.281541163,Peru_2020,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,reco,3882.9,b,1,,-3.378342226,Peru_2020,,QUE,-13.213786,-71.619294,PE_QUE_B_1,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,reco,3884.3,b,2,,-2.201181665,Peru_2020,,QUE,-13.213841,-71.619348,PE_QUE_B_2,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,reco,3890,b,3,,-0.957215021,Peru_2020,,QUE,-13.214201,-71.619384,PE_QUE_B_3,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,reco,3889.8,b,4,,-1.956725507,Peru_2020,,QUE,-13.214146,-71.619396,PE_QUE_B_4,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,reco,3893.1,b,5,,-2.201580287,Peru_2020,,QUE,-13.214258,-71.619377,PE_QUE_B_5,2005,2020-03-15,2020,,not_part_of_the_dataset,Peru
,nee,3618.2,nb,1,,0.626334665,Peru_2020,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3619.1,nb,2,,-1.47948233,Peru_2020,,TRE,-13.138797,-71.631253,PE_TRE_NB_2,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3619.4,nb,3,,-0.939639193,Peru_2020,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3620.3,nb,4,,10.83650542,Peru_2020,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3621.3,nb,5,,-4.531730671,Peru_2020,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3618.2,nb,1,,-0.98023424,Peru_2020,,TRE,-13.138776,-71.631304,PE_TRE_NB_1,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3619.1,nb,2,,-3.099268326,Peru_2020,,TRE,-13.138797,-71.631253,PE_TRE_NB_2,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3619.4,nb,3,,-1.389366281,Peru_2020,,TRE,-13.138823,-71.631196,PE_TRE_NB_3,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3620.3,nb,4,,-1.890226135,Peru_2020,,TRE,-13.138837,-71.631153,PE_TRE_NB_4,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3621.3,nb,5,,-1.250177131,Peru_2020,,TRE,-13.138871,-71.631095,PE_TRE_NB_5,2018,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3714.3,c,1,,0.542146234,Peru_2020,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3714.8,c,2,,1.631356731,Peru_2020,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3714.7,c,3,,-1.189538714,Peru_2020,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3714.7,c,4,,3.919128277,Peru_2020,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3714.6,c,5,,4.381925404,Peru_2020,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3714.3,c,1,,-3.031068,Peru_2020,,TRE,-13.119746,-71.620771,PE_TRE_C_1,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3714.8,c,2,,-2.494477352,Peru_2020,,TRE,-13.119733,-71.62081,PE_TRE_C_2,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3714.7,c,3,,-2.872745794,Peru_2020,,TRE,-13.119713,-71.620874,PE_TRE_C_3,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3714.7,c,4,,-2.132232821,Peru_2020,,TRE,-13.119695,-71.620927,PE_TRE_C_4,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,reco,3714.6,c,5,,-2.035431977,Peru_2020,,TRE,-13.119707,-71.62093,PE_TRE_C_5,,2020-03-13,2020,,not_part_of_the_dataset,Peru
,nee,3071.7,b,1,,8.609319592,Peru_2020,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3073.1,b,2,,6.043973579,Peru_2020,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3077.1,b,3,,6.189857401,Peru_2020,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3078.8,b,4,,4.79063974,Peru_2020,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3078.8,b,5,,3.397534006,Peru_2020,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3071.7,b,1,,-3.494549162,Peru_2020,,WAY,-13.179917,-71.588118,PE_WAY_B_1,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3073.1,b,2,,-4.993175395,Peru_2020,,WAY,-13.179978,-71.588188,PE_WAY_B_2,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3077.1,b,3,,-7.520595005,Peru_2020,,WAY,-13.180036,-71.588263,PE_WAY_B_3,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3078.8,b,4,,-1.835404444,Peru_2020,,WAY,-13.180092,-71.588355,PE_WAY_B_4,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3078.8,b,5,,-3.826523115,Peru_2020,,WAY,-13.180092,-71.588355,PE_WAY_B_5,2007,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3118,c,1,,6.333946713,Peru_2020,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3120.3,c,2,,2.621811564,Peru_2020,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3121,c,3,,4.746351032,Peru_2020,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3123.3,c,4,,-1.362799317,Peru_2020,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,3125,c,5,,0.507715445,Peru_2020,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3118,c,1,,-4.692969074,Peru_2020,,WAY,-13.180406,-71.589709,PE_WAY_C_1,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3120.3,c,2,,-6.276343663,Peru_2020,,WAY,-13.18043,-71.589752,PE_WAY_C_2,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3121,c,3,,-4.951475306,Peru_2020,,WAY,-13.180457,-71.589806,PE_WAY_C_3,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3123.3,c,4,,-3.570853837,Peru_2020,,WAY,-13.180527,-71.589873,PE_WAY_C_4,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,reco,3125,c,5,,-2.89102937,Peru_2020,,WAY,-13.18058,-71.589928,PE_WAY_C_5,,2020-03-12,2020,,not_part_of_the_dataset,Peru
,nee,80,c,BIS-10,9.93333333333335,-3.38938514337171,Svalbard_2018,1169,ITEX,78.183,15.75,SV_ITEXBIS_L10,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,BIS-10,9.93333333333335,-5.2288098983381,Svalbard_2018,1169,ITEX,78.183,15.75,SV_ITEXBIS_L10,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,BIS-2,13.6333333333334,0.259794369206801,Svalbard_2018,1017.8,ITEX,78.183,15.75,SV_ITEXBIS_L2,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,BIS-2,13.6333333333334,-2.56713296367599,Svalbard_2018,1017.8,ITEX,78.183,15.75,SV_ITEXBIS_L2,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,BIS-3,13.2833333333334,-2.16115606426189,Svalbard_2018,925.2,ITEX,78.183,15.75,SV_ITEXBIS_L3,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,BIS-3,13.2833333333334,-4.56632040486304,Svalbard_2018,925.2,ITEX,78.183,15.75,SV_ITEXBIS_L3,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,BIS-6,11.5166666666667,-1.32092635299015,Svalbard_2018,1180,ITEX,78.183,15.75,SV_ITEXBIS_L6,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,BIS-6,11.5166666666667,-3.69122681026612,Svalbard_2018,1180,ITEX,78.183,15.75,SV_ITEXBIS_L6,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,BIS-8,10.75,-0.68258732982576,Svalbard_2018,802,ITEX,78.183,15.75,SV_ITEXBIS_L8,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,BIS-8,10.75,-2.04500257056142,Svalbard_2018,802,ITEX,78.183,15.75,SV_ITEXBIS_L8,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,CAS-1,8.66666666666666,0.49995323142719,Svalbard_2018,898.75,ITEX,78.183,15.75,SV_ITEXCAS_L1,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,CAS-1,8.66666666666666,-1.3243984737274,Svalbard_2018,898.75,ITEX,78.183,15.75,SV_ITEXCAS_L1,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,CAS-10,10.6333333333333,0.0658369209908254,Svalbard_2018,1133.75,ITEX,78.183,15.75,SV_ITEXCAS_L10,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,CAS-10,10.6333333333333,-1.34121091672893,Svalbard_2018,1133.75,ITEX,78.183,15.75,SV_ITEXCAS_L10,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,CAS-3,7.06666666666667,-0.909376872750895,Svalbard_2018,1202.5,ITEX,78.183,15.75,SV_ITEXCAS_L3,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,CAS-3,7.06666666666667,-2.5894575904471,Svalbard_2018,1202.5,ITEX,78.183,15.75,SV_ITEXCAS_L3,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,CAS-7,10.5,1.00299532590003,Svalbard_2018,492.6,ITEX,78.183,15.75,SV_ITEXCAS_L7,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,CAS-7,10.5,-0.811077746693583,Svalbard_2018,492.6,ITEX,78.183,15.75,SV_ITEXCAS_L7,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,CAS-9,13,-1.48032139215163,Svalbard_2018,533.2,ITEX,78.183,15.75,SV_ITEXCAS_L9,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,CAS-9,13,-3.65733127196915,Svalbard_2018,533.2,ITEX,78.183,15.75,SV_ITEXCAS_L9,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,nee,80,c,DRY-1,8.7,-0.094442258301019,Svalbard_2018,545.4,ITEX,78.183,15.75,SV_ITEXDRY_L1,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
,reco,80,c,DRY-1,8.7,-4.01743690563356,Svalbard_2018,545.4,ITEX,78.183,15.75,SV_ITEXDRY_L1,,2018-07-17,2018,,not_part_of_the_dataset,Svalbard
