Gradient,Tier,Site,PlotID,Trait,n,mean,ci_low_mean,ci_high_mean,var,ci_low_var,ci_high_var,skew,ci_low_skew,ci_high_skew,kurt,ci_low_kurt,ci_high_kurt
Eastern Himalayas,China_2016,M,CH_M7,n_percent,100,2.68706307,2.64568724363747,2.72843889636253,0.327322786900568,0.297968698786204,0.356676875014931,0.52262444377831,0.419220265177049,0.626028622379571,-0.290664000803898,-0.543792324159321,-0.0375356774484749
Eastern Himalayas,China_2016,M,CH_M7,np_ratio,100,19.9944903054728,19.5563580415644,20.4326225693812,41.7477202774084,38.4030131835855,45.0924273712313,0.595221394909026,0.468109155880835,0.722333633937217,-0.442901810677456,-0.677615976473683,-0.208187644881229
Eastern Himalayas,China_2016,M,CH_M7,p_percent,100,0.145174530788012,0.141764777710805,0.148584283865219,0.00264959921573976,0.0021444677362983,0.00315473069518122,1.93977164908437,1.71815678253551,2.16138651563322,4.65962625944682,3.39987090161528,5.91938161727837
Eastern Himalayas,China_2016,M,CH_M7,plant_height_cm,100,17.2836054424603,16.6453908828696,17.921820002051,94.0282155412723,82.9618526477344,105.09457843481,0.772206829381038,0.652919117514602,0.891494541247475,0.0293351284773441,-0.289245689431754,0.347915946386442
Eastern Himalayas,China_2016,M,CH_M7,sla_cm2_g,100,276.928577833437,270.870204603217,282.986951063657,7883.47434881073,7060.31215425512,8706.63654336635,1.10039151138852,0.959301892968576,1.24148112980847,0.0988316879145351,-0.336725660419982,0.534389036249052
Eastern Himalayas,China_2016,M,CH_M7,wet_mass_g,100,0.092950615,0.0845811406953838,0.101320089304616,0.0125902580256156,0.00965392744042823,0.0155265886108029,2.35223842241402,1.98319809493144,2.72127874989659,7.17725964769329,4.626580015855,9.72793927953158
Eastern Himalayas,China_2016,M,CH_M8,c_percent,100,44.9590789986031,44.8565946454123,45.0615633517939,2.07902906559604,1.86624233801203,2.29181579318004,-0.584166479801526,-0.72521795742176,-0.443115002181292,0.0275180912023535,-0.221023653907206,0.276059836311913
Eastern Himalayas,China_2016,M,CH_M8,cn_ratio,100,17.6691235891851,17.3516177872309,17.9866293911393,19.3128602649991,16.9022341589399,21.7234863710583,-0.355408185637532,-0.633480445495239,-0.0773359257798241,1.75971610202663,1.30697715122723,2.21245505282603
Eastern Himalayas,China_2016,M,CH_M8,cp_ratio,100,334.544282929594,327.12677173092,341.961794128269,12452.2321913937,11219.8016896554,13684.6626931321,0.440355128076523,0.328551627665825,0.552158628487221,0.00491600923944185,-0.255483339566494,0.265315358045377
Eastern Himalayas,China_2016,M,CH_M8,dry_mass_g,100,0.0201492095,0.0182025460667226,0.0220958729332774,0.000630254313279271,0.000425075190764467,0.000835433435794075,3.23285950318775,2.81341908424494,3.65229992213055,13.9395057965777,9.81240882255286,18.0666027706026
Eastern Himalayas,China_2016,M,CH_M8,ldmc,100,0.207274477174498,0.202577790594844,0.211971163754152,0.00405659297757375,0.00365472125551109,0.00445846469963642,-0.20983794083904,-0.413912530480736,-0.00576335119734423,-0.102249576034625,-0.49051502549917,0.286015873429921
Eastern Himalayas,China_2016,M,CH_M8,leaf_area_cm2,100,4.2177353655,3.92624114658811,4.50922958441189,19.264411944168,14.2904396937066,24.2383841946295,3.02516694016326,2.60298269422162,3.44735118610491,12.9339115351641,9.03889429371942,16.8289287766088
Eastern Himalayas,China_2016,M,CH_M8,leaf_thickness_mm,100,0.22582039,0.216572210971753,0.235068569028247,0.0161321407225645,0.0128147431379545,0.0194495383071745,1.93802573729299,1.69639305769202,2.17965841689395,5.01234933854757,3.515740647849,6.50895802924614
Eastern Himalayas,China_2016,M,CH_M8,n_percent,100,2.5963922,2.56138310919865,2.63140129080135,0.273083631096292,0.247412326853394,0.298754935339189,0.109920189987441,-0.0113090466528068,0.23114942662769,-0.24661822713393,-0.446128711905692,-0.0471077423621684
Eastern Himalayas,China_2016,M,CH_M8,np_ratio,100,18.6313364617876,18.2463469905094,19.0163259330658,38.6421663100998,35.1935292803314,42.0908033398682,0.647379810813322,0.531073441759528,0.763686179867117,-0.174755925825078,-0.403672116524437,0.054160264874281
Eastern Himalayas,China_2016,M,CH_M8,p_percent,100,0.153283049412847,0.148934830360102,0.157631268465593,0.00372936025389631,0.0031579500315442,0.00430077047624842,1.43380801351377,1.29428754882729,1.57332847820026,2.09356114351643,1.41223515871785,2.774887128315
Eastern Himalayas,China_2016,M,CH_M8,plant_height_cm,100,24.0490823948413,23.3878183398914,24.7103464497912,80.2890687138655,73.6338073592303,86.9443300685007,0.0245087130022672,-0.0876407019209909,0.136658127925525,-0.327155202841425,-0.48462802514052,-0.16968238054233
Eastern Himalayas,China_2016,M,CH_M8,sla_cm2_g,100,257.869075687751,252.090230206792,263.64792116871,7315.07669610836,6485.3474240075,8144.80596820923,1.13211750928818,0.997393689753194,1.26684132882316,0.405836521771802,-0.0422812755238641,0.853954319067467
Eastern Himalayas,China_2016,M,CH_M8,wet_mass_g,100,0.102073895,0.0922214599058561,0.111926330094144,0.0198922917080578,0.0113990823968534,0.0283855010192622,3.98941416001045,2.92848827705426,5.05034004296664,23.0086290772183,11.1857957866738,34.8314623677628
Eastern Himalayas,China_2016,M,CH_M9,c_percent,100,45.2790426886727,45.177426888862,45.3806584884834,2.0414415051094,1.82464119088046,2.25824181933834,-0.963705367176891,-1.10526205233153,-0.822148682022255,0.349175247143362,-0.0215423639818643,0.719892858268588
Eastern Himalayas,China_2016,M,CH_M9,cn_ratio,100,17.6921346449274,17.4114296612965,17.9728396285583,17.1481472980395,14.2224750076581,20.0738195884208,-1.25104796517329,-1.51152339327792,-0.990572537068653,4.08709773349705,3.32378128772696,4.85041417926714
Eastern Himalayas,China_2016,M,CH_M9,cp_ratio,100,325.361033692416,320.409017937736,330.313049447096,5161.78105972087,4469.86145346239,5853.70066597935,0.411859893295,0.13623222131998,0.68748756527002,1.6917818354223,1.1377157618808,2.2458479089638
Eastern Himalayas,China_2016,M,CH_M9,dry_mass_g,100,0.0318896115,0.0294453322928475,0.0343338907071525,0.00105823152122611,0.000839531148800754,0.00127693189365146,2.42316294839722,2.14868546432743,2.697640432467,6.20301650855915,4.29608786334556,8.10994515377275
Eastern Himalayas,China_2016,M,CH_M9,ldmc,100,0.235056576939661,0.2319101576179,0.238202996261421,0.00188882060493339,0.00167220833402093,0.00210543287584585,-0.795652110166691,-0.936114187977478,-0.655190032355904,0.687170941094812,0.261262978453378,1.11307890373625
Eastern Himalayas,China_2016,M,CH_M9,leaf_area_cm2,100,6.433756505,6.0409722132168,6.8265407967832,28.4850245451294,23.0954150869513,33.8746340033075,2.05685787321188,1.87660997764904,2.23710576877473,4.47131767687801,3.2253645228124,5.71727083094362
Eastern Himalayas,China_2016,M,CH_M9,leaf_thickness_mm,100,0.204744875,0.198306185108688,0.211183564891312,0.00826137143176298,0.0061751658413933,0.0103475770221327,2.24742500944453,1.694172164058,2.80067785483105,8.38661364584362,4.77956690533244,11.9936603863548
Eastern Himalayas,China_2016,M,CH_M9,n_percent,100,2.53210889,2.49842708615339,2.56579069384661,0.183658112275085,0.159648822535667,0.207667402014504,0.618922578179252,0.432846638505574,0.804998517852929,1.3984097982479,0.998595125042371,1.79822447145344
Eastern Himalayas,China_2016,M,CH_M9,np_ratio,100,17.9959506354618,17.6502738890189,18.3416273819046,19.1526405067879,16.5359352700602,21.7693457435155,0.970342006489387,0.739026720970741,1.20165729200803,1.40279756793346,0.669631993715244,2.13596314215168
Eastern Himalayas,China_2016,M,CH_M9,p_percent,100,0.147833897407773,0.145021943958871,0.150645850856676,0.00155235749768224,0.00117343392056735,0.00193128107479712,1.8948124901445,1.46283965090179,2.32678532938721,6.71085378105294,4.43681461388573,8.98489294822016
Eastern Himalayas,China_2016,M,CH_M9,plant_height_cm,100,16.0610296031746,15.4389060525515,16.6831531537977,71.586696796018,63.853420879321,79.319972712715,0.539242382553034,0.410746416973415,0.667738348132653,-0.234410292036782,-0.527690183343283,0.058869599269719
Eastern Himalayas,China_2016,M,CH_M9,sla_cm2_g,100,234.580059397678,229.3391061572,239.821012638156,4659.04282785366,4072.45397260551,5245.63168310181,1.16442236915974,1.00519118008052,1.32365355823896,1.04354815616061,0.482185626811265,1.60491068550995
Eastern Himalayas,China_2016,M,CH_M9,wet_mass_g,100,0.13308573,0.123395782731424,0.142775677268576,0.0194343643870151,0.0135366829981461,0.025332045775884,2.8392814037399,2.17730691926526,3.50125588821455,10.4756734481898,3.70085344045736,17.2504934559222
Rocky Mountains,Colorado_2016,almont,US_almont1,dry_mass_g,100,0.006674292,0.00662901416034707,0.00671956983965293,3.3603215758794e-07,3.33508429175179e-07,3.38555886000701e-07,-0.0148677242938912,-0.171018122890937,0.141282674303155,-1.98549242036394,-2.01586546095706,-1.95511937977083
Rocky Mountains,Colorado_2016,almont,US_almont1,ldmc,100,0.735138649369825,0.730206535963988,0.740070762775662,0.00442768132106287,0.00439633387428506,0.00445902876784067,-0.0114657524297384,-0.159640583327788,0.136709078468311,-1.98799742594439,-2.01663231202062,-1.95936253986816
Rocky Mountains,Colorado_2016,almont,US_almont1,leaf_area_cm2,100,0.063457312,0.0628127090760604,0.0641019149239396,6.27873178034171e-05,6.22046478816982e-05,6.33699877251361e-05,0.0034291701612124,-0.159525073132584,0.166383413455008,-1.98354253390817,-2.02130085798462,-1.94578420983171
Rocky Mountains,Colorado_2016,almont,US_almont1,sla_cm2_g,100,94.8476423636375,94.5718866579587,95.1233980693163,13.2553753307545,13.169365650968,13.341385010541,-0.0037832355110047,-0.155066168169243,0.147499697147233,-1.98718909715832,-2.01335131493493,-1.96102687938171
Rocky Mountains,Colorado_2016,almont,US_almont1,wet_mass_g,100,0.0092446625,0.00913023928473904,0.00935908571526096,2.64047903580402e-06,2.62011418464573e-06,2.66084388696232e-06,-0.0241929987629092,-0.165157447753007,0.116771450227188,-1.98961563586992,-2.02096577248181,-1.95826549925803
Rocky Mountains,Colorado_2016,almont,US_almont2,c_percent,100,45.7392501,45.7392501,45.7392501,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont2,cn_ratio,100,20.7972800578393,20.7972800578393,20.7972800578393,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont2,cp_ratio,100,262.808822523051,262.808822523051,262.808822523051,0,0,0,,,,,,
Rocky Mountains,Colorado_2016,almont,US_almont2,dry_mass_g,100,0.003124934,0.00301198278592235,0.00323788521407765,2.38569113432161e-06,2.24951558628976e-06,2.52186668235345e-06,0.394549402175262,0.277929150380727,0.511169653969798,-1.31699000529439,-1.45406049665399,-1.1799195139348
