system:index,BurnFreq,DaysSinceFire,LastFire,LastFireDate,date,flux_id,plot_id,tier,.geo
2_00000000000000000223_00000000000000000223,-1.0,,-1.0,,2015-06-29,US_pbm4548,US_pbm4,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.04094374302097,38.97037077308629],[-107.04126703499807,38.97033495715384],[-107.04156459201695,38.970230360408344],[-107.04181272790824,38.970065309029465],[-107.04199169090721,38.96985294147362],[-107.04208723594044,38.96961016253857],[-107.04209175841463,38.96935629763524],[-107.04200489929524,38.969111554420195],[-107.04183357338788,38.968895414263024],[-107.04159141866384,38.96872508158867],[-107.04129771054392,38.96861411450873],[-107.04097582760443,38.968571345710956],[-107.04065139082682,38.96860017946838],[-107.04035022444847,38.968698320697676],[-107.04009630064367,38.96885795762164],[-107.03990983154742,38.96906638350402],[-107.0398056604319,38.9693070079926],[-107.03979208007834,38.96956067760248],[-107.03987017243436,38.969807200263595],[-107.04003372219404,38.97002695259973],[-107.0402697112723,38.970202442003156],[-107.0405593548961,38.970319699146536],[-107.04087959688549,38.97036939005715],[-107.04094374302097,38.97037077308629]]]}"
2_00000000000000000224_00000000000000000224,-1.0,,-1.0,,2015-06-29,US_pbm5549,US_pbm5,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.04094374302097,38.97037077308629],[-107.04126703499807,38.97033495715384],[-107.04156459201695,38.970230360408344],[-107.04181272790824,38.970065309029465],[-107.04199169090721,38.96985294147362],[-107.04208723594044,38.96961016253857],[-107.04209175841463,38.96935629763524],[-107.04200489929524,38.969111554420195],[-107.04183357338788,38.968895414263024],[-107.04159141866384,38.96872508158867],[-107.04129771054392,38.96861411450873],[-107.04097582760443,38.968571345710956],[-107.04065139082682,38.96860017946838],[-107.04035022444847,38.968698320697676],[-107.04009630064367,38.96885795762164],[-107.03990983154742,38.96906638350402],[-107.0398056604319,38.9693070079926],[-107.03979208007834,38.96956067760248],[-107.03987017243436,38.969807200263595],[-107.04003372219404,38.97002695259973],[-107.0402697112723,38.970202442003156],[-107.0405593548961,38.970319699146536],[-107.04087959688549,38.97036939005715],[-107.04094374302097,38.97037077308629]]]}"
2_0000000000000000022f_0000000000000000022f,-1.0,,-1.0,,2015-07-23,US_pbm1560,US_pbm1,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.04094374302097,38.97037077308629],[-107.04126703499807,38.97033495715384],[-107.04156459201695,38.970230360408344],[-107.04181272790824,38.970065309029465],[-107.04199169090721,38.96985294147362],[-107.04208723594044,38.96961016253857],[-107.04209175841463,38.96935629763524],[-107.04200489929524,38.969111554420195],[-107.04183357338788,38.968895414263024],[-107.04159141866384,38.96872508158867],[-107.04129771054392,38.96861411450873],[-107.04097582760443,38.968571345710956],[-107.04065139082682,38.96860017946838],[-107.04035022444847,38.968698320697676],[-107.04009630064367,38.96885795762164],[-107.03990983154742,38.96906638350402],[-107.0398056604319,38.9693070079926],[-107.03979208007834,38.96956067760248],[-107.03987017243436,38.969807200263595],[-107.04003372219404,38.97002695259973],[-107.0402697112723,38.970202442003156],[-107.0405593548961,38.970319699146536],[-107.04087959688549,38.97036939005715],[-107.04094374302097,38.97037077308629]]]}"
2_00000000000000000230_00000000000000000230,-1.0,,-1.0,,2015-07-23,US_pbm2561,US_pbm2,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.04094374302097,38.97037077308629],[-107.04126703499807,38.97033495715384],[-107.04156459201695,38.970230360408344],[-107.04181272790824,38.970065309029465],[-107.04199169090721,38.96985294147362],[-107.04208723594044,38.96961016253857],[-107.04209175841463,38.96935629763524],[-107.04200489929524,38.969111554420195],[-107.04183357338788,38.968895414263024],[-107.04159141866384,38.96872508158867],[-107.04129771054392,38.96861411450873],[-107.04097582760443,38.968571345710956],[-107.04065139082682,38.96860017946838],[-107.04035022444847,38.968698320697676],[-107.04009630064367,38.96885795762164],[-107.03990983154742,38.96906638350402],[-107.0398056604319,38.9693070079926],[-107.03979208007834,38.96956067760248],[-107.03987017243436,38.969807200263595],[-107.04003372219404,38.97002695259973],[-107.0402697112723,38.970202442003156],[-107.0405593548961,38.970319699146536],[-107.04087959688549,38.97036939005715],[-107.04094374302097,38.97037077308629]]]}"
2_00000000000000000231_00000000000000000231,-1.0,,-1.0,,2015-07-23,US_pbm3562,US_pbm3,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.04094374302097,38.97037077308629],[-107.04126703499807,38.97033495715384],[-107.04156459201695,38.970230360408344],[-107.04181272790824,38.970065309029465],[-107.04199169090721,38.96985294147362],[-107.04208723594044,38.96961016253857],[-107.04209175841463,38.96935629763524],[-107.04200489929524,38.969111554420195],[-107.04183357338788,38.968895414263024],[-107.04159141866384,38.96872508158867],[-107.04129771054392,38.96861411450873],[-107.04097582760443,38.968571345710956],[-107.04065139082682,38.96860017946838],[-107.04035022444847,38.968698320697676],[-107.04009630064367,38.96885795762164],[-107.03990983154742,38.96906638350402],[-107.0398056604319,38.9693070079926],[-107.03979208007834,38.96956067760248],[-107.03987017243436,38.969807200263595],[-107.04003372219404,38.97002695259973],[-107.0402697112723,38.970202442003156],[-107.0405593548961,38.970319699146536],[-107.04087959688549,38.97036939005715],[-107.04094374302097,38.97037077308629]]]}"
2_00000000000000000232_00000000000000000232,-1.0,,-1.0,,2015-07-23,US_pbm4563,US_pbm4,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.04094374302097,38.97037077308629],[-107.04126703499807,38.97033495715384],[-107.04156459201695,38.970230360408344],[-107.04181272790824,38.970065309029465],[-107.04199169090721,38.96985294147362],[-107.04208723594044,38.96961016253857],[-107.04209175841463,38.96935629763524],[-107.04200489929524,38.969111554420195],[-107.04183357338788,38.968895414263024],[-107.04159141866384,38.96872508158867],[-107.04129771054392,38.96861411450873],[-107.04097582760443,38.968571345710956],[-107.04065139082682,38.96860017946838],[-107.04035022444847,38.968698320697676],[-107.04009630064367,38.96885795762164],[-107.03990983154742,38.96906638350402],[-107.0398056604319,38.9693070079926],[-107.03979208007834,38.96956067760248],[-107.03987017243436,38.969807200263595],[-107.04003372219404,38.97002695259973],[-107.0402697112723,38.970202442003156],[-107.0405593548961,38.970319699146536],[-107.04087959688549,38.97036939005715],[-107.04094374302097,38.97037077308629]]]}"
2_00000000000000000233_00000000000000000233,-1.0,,-1.0,,2015-07-23,US_pbm5564,US_pbm5,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.04094374302097,38.97037077308629],[-107.04126703499807,38.97033495715384],[-107.04156459201695,38.970230360408344],[-107.04181272790824,38.970065309029465],[-107.04199169090721,38.96985294147362],[-107.04208723594044,38.96961016253857],[-107.04209175841463,38.96935629763524],[-107.04200489929524,38.969111554420195],[-107.04183357338788,38.968895414263024],[-107.04159141866384,38.96872508158867],[-107.04129771054392,38.96861411450873],[-107.04097582760443,38.968571345710956],[-107.04065139082682,38.96860017946838],[-107.04035022444847,38.968698320697676],[-107.04009630064367,38.96885795762164],[-107.03990983154742,38.96906638350402],[-107.0398056604319,38.9693070079926],[-107.03979208007834,38.96956067760248],[-107.03987017243436,38.969807200263595],[-107.04003372219404,38.97002695259973],[-107.0402697112723,38.970202442003156],[-107.0405593548961,38.970319699146536],[-107.04087959688549,38.97036939005715],[-107.04094374302097,38.97037077308629]]]}"
2_00000000000000000027_00000000000000000027,-1.0,,-1.0,,2018-03-13,PE_PIL_B_440,PE_PIL_B_4,Peru_2018,"{""type"":""Polygon"",""coordinates"":[[[-71.64055071701107,-13.15067466021495],[-71.64080883655983,-13.15071047557262],[-71.64104641000392,-13.1508150707731],[-71.64124452664268,-13.150980120118927],[-71.64138741642572,-13.151192485788085],[-71.64146370523841,-13.151435263571603],[-71.64146732030878,-13.15168912841791],[-71.64139797365708,-13.15193387268822],[-71.64126118508776,-13.15215001468364],[-71.64106784287192,-13.152320349405564],[-71.64083333707194,-13.152431318103448],[-71.64057633448553,-13.15247408758463],[-71.64031729272632,-13.152445253362814],[-71.64007683173287,-13.152347110666241],[-71.63987409235465,-13.152187471730016],[-71.63972521269221,-13.151979043918303],[-71.63964204349014,-13.151738418185431],[-71.63963120484148,-13.151484748404561],[-71.63969355928322,-13.151238226699151],[-71.63982414320681,-13.151018476147161],[-71.64001256202219,-13.150842988799567],[-71.64024381760149,-13.150725733342142],[-71.64049950212684,-13.150676043221463],[-71.64055071701107,-13.15067466021495]]]}"
2_0000000000000000006a_0000000000000000006a,-1.0,,-1.0,,2019-04-09,PE_PIL_B_4107,PE_PIL_B_4,Peru_2019,"{""type"":""Polygon"",""coordinates"":[[[-71.64055071701107,-13.15067466021495],[-71.64080883655983,-13.15071047557262],[-71.64104641000392,-13.1508150707731],[-71.64124452664268,-13.150980120118927],[-71.64138741642572,-13.151192485788085],[-71.64146370523841,-13.151435263571603],[-71.64146732030878,-13.15168912841791],[-71.64139797365708,-13.15193387268822],[-71.64126118508776,-13.15215001468364],[-71.64106784287192,-13.152320349405564],[-71.64083333707194,-13.152431318103448],[-71.64057633448553,-13.15247408758463],[-71.64031729272632,-13.152445253362814],[-71.64007683173287,-13.152347110666241],[-71.63987409235465,-13.152187471730016],[-71.63972521269221,-13.151979043918303],[-71.63964204349014,-13.151738418185431],[-71.63963120484148,-13.151484748404561],[-71.63969355928322,-13.151238226699151],[-71.63982414320681,-13.151018476147161],[-71.64001256202219,-13.150842988799567],[-71.64024381760149,-13.150725733342142],[-71.64049950212684,-13.150676043221463],[-71.64055071701107,-13.15067466021495]]]}"
2_0000000000000000006f_0000000000000000006f,-1.0,,-1.0,,2019-07-09,PE_PIL_B_4112,PE_PIL_B_4,Peru_2019,"{""type"":""Polygon"",""coordinates"":[[[-71.64055071701107,-13.15067466021495],[-71.64080883655983,-13.15071047557262],[-71.64104641000392,-13.1508150707731],[-71.64124452664268,-13.150980120118927],[-71.64138741642572,-13.151192485788085],[-71.64146370523841,-13.151435263571603],[-71.64146732030878,-13.15168912841791],[-71.64139797365708,-13.15193387268822],[-71.64126118508776,-13.15215001468364],[-71.64106784287192,-13.152320349405564],[-71.64083333707194,-13.152431318103448],[-71.64057633448553,-13.15247408758463],[-71.64031729272632,-13.152445253362814],[-71.64007683173287,-13.152347110666241],[-71.63987409235465,-13.152187471730016],[-71.63972521269221,-13.151979043918303],[-71.63964204349014,-13.151738418185431],[-71.63963120484148,-13.151484748404561],[-71.63969355928322,-13.151238226699151],[-71.63982414320681,-13.151018476147161],[-71.64001256202219,-13.150842988799567],[-71.64024381760149,-13.150725733342142],[-71.64049950212684,-13.150676043221463],[-71.64055071701107,-13.15067466021495]]]}"
2_00000000000000000074_00000000000000000074,-1.0,,-1.0,,2019-11-25,PE_PIL_B_4117,PE_PIL_B_4,Peru_2019,"{""type"":""Polygon"",""coordinates"":[[[-71.64055071701107,-13.15067466021495],[-71.64080883655983,-13.15071047557262],[-71.64104641000392,-13.1508150707731],[-71.64124452664268,-13.150980120118927],[-71.64138741642572,-13.151192485788085],[-71.64146370523841,-13.151435263571603],[-71.64146732030878,-13.15168912841791],[-71.64139797365708,-13.15193387268822],[-71.64126118508776,-13.15215001468364],[-71.64106784287192,-13.152320349405564],[-71.64083333707194,-13.152431318103448],[-71.64057633448553,-13.15247408758463],[-71.64031729272632,-13.152445253362814],[-71.64007683173287,-13.152347110666241],[-71.63987409235465,-13.152187471730016],[-71.63972521269221,-13.151979043918303],[-71.63964204349014,-13.151738418185431],[-71.63963120484148,-13.151484748404561],[-71.63969355928322,-13.151238226699151],[-71.63982414320681,-13.151018476147161],[-71.64001256202219,-13.150842988799567],[-71.64024381760149,-13.150725733342142],[-71.64049950212684,-13.150676043221463],[-71.64055071701107,-13.15067466021495]]]}"
2_000000000000000001c7_000000000000000001c7,-1.0,,-1.0,,2013-07-31,US_cinnamon1456,US_cinnamon1,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_000000000000000001c8_000000000000000001c8,-1.0,,-1.0,,2013-07-31,US_cinnamon2457,US_cinnamon2,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_000000000000000001c9_000000000000000001c9,-1.0,,-1.0,,2013-07-31,US_cinnamon3458,US_cinnamon3,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_000000000000000001ca_000000000000000001ca,-1.0,,-1.0,,2013-07-31,US_cinnamon4459,US_cinnamon4,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_000000000000000001cb_000000000000000001cb,-1.0,,-1.0,,2013-07-31,US_cinnamon5460,US_cinnamon5,Colorado_2013,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_000000000000000001fe_000000000000000001fe,-1.0,,-1.0,,2014-08-07,US_cinnamon1511,US_cinnamon1,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_000000000000000001ff_000000000000000001ff,-1.0,,-1.0,,2014-08-07,US_cinnamon2512,US_cinnamon2,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000200_00000000000000000200,-1.0,,-1.0,,2014-08-07,US_cinnamon3513,US_cinnamon3,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000201_00000000000000000201,-1.0,,-1.0,,2014-08-07,US_cinnamon4514,US_cinnamon4,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000202_00000000000000000202,-1.0,,-1.0,,2014-08-07,US_cinnamon5515,US_cinnamon5,Colorado_2014,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000234_00000000000000000234,-1.0,,-1.0,,2015-08-06,US_cinnamon1565,US_cinnamon1,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000235_00000000000000000235,-1.0,,-1.0,,2015-08-06,US_cinnamon2566,US_cinnamon2,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000236_00000000000000000236,-1.0,,-1.0,,2015-08-06,US_cinnamon3567,US_cinnamon3,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000237_00000000000000000237,-1.0,,-1.0,,2015-08-06,US_cinnamon4568,US_cinnamon4,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
2_00000000000000000238_00000000000000000238,-1.0,,-1.0,,2015-08-06,US_cinnamon5569,US_cinnamon5,Colorado_2015,"{""type"":""Polygon"",""coordinates"":[[[-107.06637845542986,38.99252804622087],[-107.06670184859696,38.992492230288065],[-107.06699949875014,38.992387633541625],[-107.06724771230577,38.99222258216149],[-107.06742673131694,38.99201021460449],[-107.06752230625204,38.99176743566874],[-107.06752683013846,38.99151357076537],[-107.06743994383034,38.99126882755097],[-107.06726856429832,38.99105268739493],[-107.0670263337828,38.99088235472184],[-107.06673253373741,38.99077138764289],[-107.0664105500551,38.99072861884552],[-107.06608601173545,38.99075745260267],[-107.06578475109754,38.99085559383107],[-107.06553074781802,38.99101523075378],[-107.06534422035782,38.991223656635],[-107.06524001663527,38.9914642811228],[-107.06522643202796,38.991717950732586],[-107.06530454882316,38.99196447339429],[-107.06546814977054,38.99218422573153],[-107.065704212711,38.99235971513621],[-107.065993946992,38.99247697228061],[-107.06631428921665,38.992526663191725],[-107.06637845542986,38.99252804622087]]]}"
