turfID,type,flux,temp_soil,temp_airavg,PARavg,datetime,fluxID,flag,flux_noflag,time,flux_corrected,warming,origSiteID,destSiteID
109 AN3C 109,NEE,34.0417455844751,18.499182389937108,28.721509433962265,864.9470440251572,2022-07-28T16:59:03Z,117,ok,34.0417455844751,16:59:03,-3.08561727087627,A,Joa,Joa
109 AN3C 109,GPP,-60.218304709178604,NA,NA,864.9470440251572,2022-07-28T16:59:03Z,NA,ok,NA,16:59:03,-97.34566756452998,A,Joa,Joa
29 WN3C 106,ER,122.84563815682297,20.473962264150945,27.794213836477986,0.009433962264150943,2022-07-28T17:13:40Z,120,ok,122.84563815682297,17:13:40,122.84563815682297,W,Lia,Joa
29 WN3C 106,NEE,88.43360512190195,20.716540880503146,30.329245283018867,917.0430188679245,2022-07-28T17:08:30Z,119,ok,88.43360512190195,17:08:30,51.306242266550576,W,Lia,Joa
29 WN3C 106,GPP,-34.41203303492102,NA,NA,917.0430188679245,2022-07-28T17:08:30Z,NA,ok,NA,17:08:30,-71.5393958902724,W,Lia,Joa
81 AN1C 81,ER,75.70744366276567,18.198427672955976,26.713962264150943,1.7668553459119496,2022-07-28T17:27:45Z,122,ok,75.70744366276567,17:27:45,75.70744366276567,A,Joa,Joa
81 AN1C 81,NEE,-14.836657454477535,18.55622641509434,28.77132075471698,1300.89106918239,2022-07-28T17:23:57Z,121,ok,-14.836657454477535,17:23:57,-51.96402030982891,A,Joa,Joa
81 AN1C 81,GPP,-90.5441011172432,NA,NA,1300.89106918239,2022-07-28T17:23:57Z,NA,ok,NA,17:23:57,-127.67146397259458,A,Joa,Joa
3 WN1C 85,ER,58.303584990587154,16.09993710691824,27.111383647798743,2.8679245283018866,2022-07-28T17:35:15Z,124,ok,58.303584990587154,17:35:15,58.303584990587154,W,Lia,Joa
3 WN1C 85,NEE,28.386409416282497,16.134088050314464,29.603647798742138,1241.9650943396227,2022-07-28T17:31:34Z,123,ok,28.386409416282497,17:31:34,-8.740953439068875,W,Lia,Joa
3 WN1C 85,GPP,-29.917175574304657,NA,NA,1241.9650943396227,2022-07-28T17:31:34Z,NA,ok,NA,17:31:34,-67.04453842965603,W,Lia,Joa
156 AN2C 156,ER,111.74539908824028,17.42245283018868,24.238301886792453,1.1803144654088051,2022-07-28T17:44:36Z,126,ok,111.74539908824028,17:44:36,111.74539908824028,A,Joa,Joa
156 AN2C 156,NEE,53.85428910326758,17.299622641509433,25.88132075471698,675.1066666666667,2022-07-28T17:40:50Z,125,ok,53.85428910326758,17:40:50,16.72692624791621,A,Joa,Joa
156 AN2C 156,GPP,-57.891109984972694,NA,NA,675.1066666666667,2022-07-28T17:40:50Z,NA,ok,NA,17:40:50,-95.01847284032407,A,Joa,Joa
74 WN2C 155,ER,63.43066339995179,14.234591194968553,25.266540880503143,1.7847169811320756,2022-07-28T17:51:55Z,128,ok,63.43066339995179,17:51:55,63.43066339995179,W,Lia,Joa
74 WN2C 155,NEE,18.87085604343172,14.4874213836478,26.466100628930818,897.5640251572327,2022-07-28T17:48:17Z,127,ok,18.87085604343172,17:48:17,-18.256506811919653,W,Lia,Joa
74 WN2C 155,GPP,-44.55980735652007,NA,NA,897.5640251572327,2022-07-28T17:48:17Z,NA,ok,NA,17:48:17,-81.68717021187143,W,Lia,Joa
109 AN3C 109,ER,80.60164093019421,16.687232704402515,24.88327044025157,2.250062893081761,2022-07-28T18:01:10Z,130,ok,80.60164093019421,18:01:10,80.60164093019421,A,Joa,Joa
109 AN3C 109,NEE,35.25716106327003,17.027169811320753,25.21509433962264,404.3209433962264,2022-07-28T17:57:30Z,129,ok,35.25716106327003,17:57:30,-1.870201792081339,A,Joa,Joa
109 AN3C 109,GPP,-45.344479866924175,NA,NA,404.3209433962264,2022-07-28T17:57:30Z,NA,ok,NA,17:57:30,-82.47184272227554,A,Joa,Joa
29 WN3C 106,ER,119.6753439556453,17.37125786163522,26.88314465408805,2.2120125786163523,2022-07-28T18:09:08Z,132,ok,119.6753439556453,18:09:08,119.6753439556453,W,Lia,Joa
29 WN3C 106,NEE,54.15430686615087,17.323962264150943,28.6874213836478,742.2527672955974,2022-07-28T18:05:30Z,131,ok,54.15430686615087,18:05:30,17.026944010799497,W,Lia,Joa
29 WN3C 106,GPP,-65.52103708949443,NA,NA,742.2527672955974,2022-07-28T18:05:30Z,NA,ok,NA,18:05:30,-102.6483999448458,W,Lia,Joa
