plot_id,tier,MMP,MAT,MaxTemp,MinTemp,BurnedAreaMean
US_road4,Colorado_2014,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_road5,Colorado_2014,61.0390472412109,2.44016122817993,22.9500007629395,-19.25,0
US_pfeiler1,Colorado_2014,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler2,Colorado_2014,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler3,Colorado_2014,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler4,Colorado_2014,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pfeiler5,Colorado_2014,88.5398483276367,0.247729495167732,22.0499992370605,-21.4500007629395,0.635103046894074
US_pbm1,Colorado_2014,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm2,Colorado_2014,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm3,Colorado_2014,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm4,Colorado_2014,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_pbm5,Colorado_2014,95.2676696777344,-0.738277196884155,21.5652332305908,-22.5271472930908,0.192381724715233
US_cinnamon1,Colorado_2014,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon2,Colorado_2014,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon3,Colorado_2014,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon4,Colorado_2014,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_cinnamon5,Colorado_2014,106.537048339844,-0.940507769584656,21.6335201263428,-22.7829685211182,0.687119483947754
US_almont1,Colorado_2015,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont2,Colorado_2015,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont3,Colorado_2015,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_almont4,Colorado_2015,42.0548400878906,4.39394521713257,24.5499992370605,-18.1499996185303,0
US_cbt1,Colorado_2015,58.1698417663574,3.15681147575378,23.3500003814697,-18.5499992370605,0
